"CheckId","Title","Category","Service","MaxScore","UserImpact","ImplementationStatus","LicenseRequired","Remediation"
"MDA_SF_enableCSRFOnPost","Enable CSRF protection on POST requests on non-setup pages",,"MDA_SF","3","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Enable CSRF protection on POST requests on non-setup pages.."
"MDA_SF_enableMultipleSamlConfigs","Require identity verification during multi-factor authentication (MFA) registration",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","From Setup, in the Quick Find box, enter Identity, and then click Identity Verification. Make sure the field: ""Require identity verification during multi-factor authentication (MFA) registration"" is enabled."
"MDA_SF_enableSMSIdentity","Let users verify their identity by text (SMS)",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Identity, and then click Identity Verification.  2. Select Let users verify their identity by text (SMS)."
"MDA_SF_enforceIpRangesEveryRequest","Enforce login IP ranges on every request",,"MDA_SF","5","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Enforce login IP ranges on every request."
"MDA_SF_forceLogoutOnSessionTimeout","Force logout on session timeout",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Force logout on session timeout."
"MDA_SF_forceRelogin","Force (admin) relogin after Login-As-User",,"MDA_SF","3","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Force relogin after Login-As-Use.."
"MDA_SF_identityConfirmationOnEmailChange","Require identity verification for change of email address",,"MDA_SF","5","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Identity, and then click Identity Verification.2. Select Require identity verification for email address changes."
"MDA_SF_lockSessionsToDomain","Lock sessions to the domain in which they were first used",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.  2. Select Lock sessions to the domain in which they were first used."
"MDA_SF_maxLoginAttempts","Maximum invalid login attempts",,"MDA_SF","5","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Maximum invalid login attempts, select 3."
"MDA_SF_minimumPasswordLifetime","Require a minimum 1 day password lifetime",,"MDA_SF","5","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Select Require a minimum 1 day password lifetime."
"MDA_SF_password_complexity","Password complexity requirement",,"MDA_SF","4","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Password complexity requirement, select Must mix alpha, numeric, and special characters, or more complex."
"MDA_SF_password_expiration","User passwords expire in 90 days or less",,"MDA_SF","5","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under User passwords expire in, select 90 days or less."
"MDA_SF_password_historyRestriction","Enforce password history",,"MDA_SF","4","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Enforce password history, select 3 or more passwords rememebered."
"MDA_SF_password_lockoutInterval","Lockout effective period",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Lockout effective period, select 30 minutes or more."
"MDA_SF_password_minimumPasswordLength","Minimum password length",,"MDA_SF","4","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Minimum password length, select 8 or more."
"MDA_SF_password_obscureSecretAnswer","Obscure secret answer for password resets",,"MDA_SF","3","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Select Obscure secret answer for password resets."
"MDA_SF_password_questionRestriction","Password question requirement",,"MDA_SF","3","Unknown",,"M365 Standard-Lizenz","1. From Setup, enter Password Policies in the Quick Find box, then select Password Policies.2. Under Password question requirement, select Cannot contain password."
"MDA_SF_password_sessionTimeout","Session timeout",,"MDA_SF","7","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Timeout Value to be 2 hours or less."
"MDA_SF_requireHttpOnly","Require HttpOnly attribute",,"MDA_SF","3","Unknown",,"M365 Standard-Lizenz","1. From Setup, in the Quick Find box, enter Session Settings, then select Session Settings.2. Select Require HttpOnly attribut.."
"MDA_SNOW_authenticateMultifactor","Enable multi-factor authentication",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.authenticate.multifactor&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_authRequiredJson2","Enable enforcing JSONv2 requests with basic authorization",,"MDA_SNOW","5","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.basicauth.required.jsonv2&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_authRequiredSOAP","Enable enforcing SOAP requests with basic authorization",,"MDA_SNOW","5","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.basicauth.required.soap&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_authRequiredUnl","Enable unload request authorization",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.basicauth.required.unl&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_cauthRequiredScriptedProcessor","Enable script request authorization",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.basicauth.required.scriptedprocessor&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_concourseOnmessageEnforceSameOrigin","Enable URL allow list for cross-origin iframe communication",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.ui.concourse.onmessage_enforce_same_origin&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_enablePasswordPolicy","Enable Password Reset Policy Checks",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.enable.password_policy&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_highSecurity","Enable high security plugin",,"MDA_SNOW","7","Unknown",,"M365 Standard-Lizenz","Navigate to System Applications&nbsp;&gt;&nbsp;All Available Applications&nbsp;&gt;&nbsp;All.Find the &apos;com.glide.high_security&apos; plugin using the filter criteria and search bar.&nbsp;Click Install, and then in the Activate Plugin dialog box, click Activate.&nbsp;"
"MDA_SNOW_httpCacheControl","Set default cache-control HTTP header value to private",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.http.cache_control&apos; as private. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_loginNoBlankPassword","Disable password-less authentication",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.login.no_blank_password&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_roleManagement","Enable Contextual Security: Role Management plugin",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Navigate to System Applications&nbsp;&gt;&nbsp;All Available Applications&nbsp;&gt;&nbsp;All.Find the &apos;com.glide.role_management&apos; plugin using the filter criteria and search bar.&nbsp;Click Install, and then in the Activate Plugin dialog box, click Activate.&nbsp;"
"MDA_SNOW_scriptCcsiIsPublic","Set client-callable script includes to private",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.script.ccsi.ispublic&apos; as false. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_scriptSecureAjaxgliderecord","Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.script.secure.ajaxgliderecord&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_scriptUseSandbox","Enable client generated scripts sandbox",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.script.use.sandbox&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_smDefaultMode","Enable default deny with new ACL rules",,"MDA_SNOW","5","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.sm.default_mode&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_sncUserLockoutCheck","Enable managing failed login attempts",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Navigate to&nbsp;System Policy&nbsp;&gt;&nbsp;Script Actions.Search for the name&nbsp;*SNC User.To enable management of failed login attempts, change the Active state of either the SNC User Lockout Check with Auto Unlock or SNC User Lockout Check scripts actions from false to true.To reset the failed login counter after a successful login, you can activate the SNC User Clear script action."
"MDA_SNOW_soapRequireContentTypeXml","Enable SOAP content type checking",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.soap.require_content_type_xml&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_soapStrictSecurity","Enable SOAP request strict security",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos; glide.soap.strict_security&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_systemSecurity","Activate security jump start (ACL rules) plugin",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","If this plugin is not activated on your instance, contact ServiceNow Support. Activating the plugin at this point might modify security access to tables already in use in a production environment. If an administrator is interested in the new ACL rules the plugin provides, you can manually create one or more of them in an existing instance if needed. This list of ACLs may be used as a guideline in that case."
"MDA_SNOW_uiSessionTimeout","Enable session activity timeout",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.ui.session_timeout&apos; as 60 or below. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_useCsrfToken","Enable anti-CSRF token",,"MDA_SNOW","6","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.security.use_csrf_token&apos; as true. For setting ServiceNow properties, see Add system property documentation."
"MDA_SNOW_userCookieMaxLifeSpanInDays","Enable absolute session timeout",,"MDA_SNOW","4","Unknown",,"M365 Standard-Lizenz","Set the following property &apos;glide.ui.user_cookie.max_life_span_in_days&apos; below 180. For setting ServiceNow properties, see Add system property documentation."
"MDA_Workplace_SSO","Adopt SSO (Single sign on) in Workplace by Meta",,"MDA_Workplace","7","Unknown",,"M365 Standard-Lizenz","In order to enable SSO authentication in Workplace you will need to:  Have access to your Identity Provider's configuration settings. Have a&nbsp;System Administrator&nbsp;role assigned in Workplace. Have a corresponding account in the Identity Provider with the same email as the Workplace user you are logged in with (i.e. which uses the same email address to authenticate both in Workplace and in the Identity Provider). This is essential to test SSO and complete Workplace configuration correctly.    In the&nbsp;Admin Panel, select&nbsp;Security. Click on the Authentication tab. Check the Single Sign-On (SSO) checkbox. Click +Add New SSO Provider. Type in the values provided by your Identity Provider into the relevant fields: SAML URL, SAML Issuer URL,&nbsp;SAML Logout Redirect (Optional),&nbsp;SAML Certificate. Scroll to the bottom of the section and click the Test SSO button. This will result in a popup window appearing with your Identity Provider login page presented. Enter your credentials to authenticate. Once the test has been completed successfully, scroll to the bottom of the page and click Save button. If required, Configure SSO as the default authentication for new users by selecting SSO&nbsp;in the&nbsp;Default to new users&nbsp;drop-down.  To comply with the control, the adoption rate must be above 80%."
"MDA_Zendesk_AdminPassChange","Block admins to set passwords",,"MDA_Zendesk","3","Unknown",,"M365 Standard-Lizenz","To let administrators set passwords for users  In&nbsp;Admin Center, click Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. On the&nbsp;Passwords tab, verify Enable admins to set passwords is not selected. You must be the account owner to see this setting.  Click&nbsp;Save."
"MDA_Zendesk_BlockAccountAssumption","Block account assumption",,"MDA_Zendesk","4","Unknown",,"M365 Standard-Lizenz","In&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. On the&nbsp;Account assumption tab, verify Enable account assumption is not checked. Click&nbsp;Save."
"MDA_Zendesk_bypassIPrestrictions","Block customers to bypass IP restrictions",,"MDA_Zendesk","3","Unknown",,"M365 Standard-Lizenz","To Block customers to bypass IP restrictions  In&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. In&nbsp;IP Restrictions tab, verify&nbsp;Allowed IP Ranges is Enabled. Verify&nbsp;Allow customers to bypass IP restrictions is not checked. Click Save."
"MDA_Zendesk_EmailNotificationsforPassChange","Send a notification on password change for admins, agents, and end users",,"MDA_Zendesk","3","Unknown",,"M365 Standard-Lizenz","To send password-change notifications  In&nbsp;Admin Center, click Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. On the&nbsp;Passwords&nbsp;tab, select&nbsp;Email notifications. Click&nbsp;Save."
"MDA_Zendesk_enableapp","Admins and agents can use the Zendesk Support mobile app",,"MDA_Zendesk","3","Unknown",,"M365 Standard-Lizenz","Allow admins and agents can use the Zendesk Support mobile app  In&nbsp;Admin Center, click Account&nbsp;in the sidebar, then select&nbsp;Security &gt; More settings. On the Zendesk Support tab, Check Mobile app. Click&nbsp;Save."
"MDA_Zendesk_IPrestrictions","Enable IP restrictions",,"MDA_Zendesk","3","Unknown",,"M365 Standard-Lizenz","To set IP restrictionsIn&nbsp;Admin Center, click Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced.On the&nbsp;IP Restrictions&nbsp;tab, select&nbsp;Enabled, then enter the&nbsp;Allowed IP Ranges&nbsp;you want to restrict.Click&nbsp;Save.For more information, see&nbsp;Restricting access to Zendesk Support using IP restrictions."
"MDA_Zendesk_MFA","Enable and adopt two-factor authentication (2FA)",,"MDA_Zendesk","7","Unknown",,"M365 Standard-Lizenz","To require two-factor authentication  In&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. On the&nbsp;Authentication&nbsp;tab, select&nbsp;Require two-factor authentication. Click&nbsp;Save."
"MDA_Zendesk_sessionexpiry","Enable session timeout for users",,"MDA_Zendesk","6","Unknown",,"M365 Standard-Lizenz","To set an inactivity time-out period  In&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Advanced. On the&nbsp;Authentication&nbsp;tab, select a session expiration period for team members and end users under&nbsp;Session expiration. Maximun valid value is 2 hours for both. Click&nbsp;Save."
"MDA_Zendesk_SSO","Enable external Authentication (google or microsoft or SSO)",,"MDA_Zendesk","7","Unknown",,"M365 Standard-Lizenz","To enable Zendesk authentication  Open&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Team member authentication. Make sure External authentication&nbsp;is selected. follow the authentication&nbsp;steps. Click&nbsp;Save."
"MDA_Zendesk_ZanAuth","Enable Zendesk authentication",,"MDA_Zendesk","7","Unknown",,"M365 Standard-Lizenz","To enable Zendesk authentication  Open&nbsp;Admin Center, click&nbsp;Account&nbsp;in the sidebar, then select&nbsp;Security &gt; Team member authentication. Make sure&nbsp;Zendesk Authentication&nbsp;is selected. Set the password security level High. Click&nbsp;Save."
"MDA_Zoom_BlockDomains","Block users in specific domains from joining meetings and webinars",,"MDA_Zoom","3","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom web portal&nbsp;as an admin with the privilege to edit account settings.In the navigation panel, click Account Management then Account Settings.Click the Meeting tab.Under Security, enable Block users in specific domains from joining meetings and webinars.Enter the domains that you want to block from joining meetings and webinars.Click the lock icon and then click Lock to confirm the setting.Click Save."
"MDA_Zoom_MeetingE2eEncryption","Enforce end to end encryption in all Zoom meetings",,"MDA_Zoom","3","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom web portal as an admin with the privilege to edit account settings.In the navigation panel, click&nbsp;Account Management then&nbsp;Account Settings.Click the Meeting tab.Under Security, enable Allow use of end-to-end encryption and then click Turn On&nbsp;to verify the change.For making this setting mandatory for all users in your account, click the lock icon, and then click Lock to confirm the setting.Under Security, choose the Default encryption type.Click&nbsp;Save."
"MDA_Zoom_MFA","Enable multi-factor authentication",,"MDA_Zoom","7","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom Dashboard&nbsp;In the navigation menu, click Advanced, then Security.&nbsp;Make sure the Sign in with Two-Factor Authentication option is enabled.Select All users in your account. This will enable Two-Factor Authentication for all users.Click &lsquo;Save&rsquo; to confirm your 2FA settings.&nbsp;"
"MDA_Zoom_PasswordReq","Enhance password requirements",,"MDA_Zoom","4","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom Dashboard&nbsp;In the navigation menu, click Advanced, then Security.&nbsp;Enable Have a minimum password length with at least 10 characters.Enable Have at least 1 special character (!, @, #...).Enable Use enhanced weak password detection.Click &lsquo;Save&rsquo; to confirm."
"MDA_Zoom_SessionTimeoutClient","Enable session timeout for client users",,"MDA_Zoom","6","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom Dashboard&nbsp;In the navigation menu, click Advanced, then Security.&nbsp;Enable Set period for inactivity on Zoom client (minutes)&nbsp;with maximum value of 120 minutes.Click &lsquo;Save&rsquo; to confirm."
"MDA_Zoom_SessionTimeoutWeb","Enable session timeout for web users",,"MDA_Zoom","6","Unknown",,"M365 Standard-Lizenz","Sign in to the Zoom Dashboard&nbsp;In the navigation menu, click Advanced, then Security.&nbsp;Enable Set period for inactivity on the web (minutes)&nbsp;with maximum value of 120 minutes.Click &lsquo;Save&rsquo; to confirm."
"mdo_allowedsenderscombined","Ensure that no sender domains are allowed for anti-spam policies",,"MDO","2","Unknown",,"M365 Standard-Lizenz","Remove all allowed domains and allowed senders from all your inbound anti-spam policies."
"mdo_antiphishingpolicies","Ensure that an anti-phishing policy has been created",,"MDO","3","Unknown",,"M365 Standard-Lizenz","Note: Audit and Remediation guidance may focus on the Default policy however, if a Custom Policy exists in the organization's tenant then ensure the setting is set as outlined in the highest priority policy listed. To set the anti-phishing policy -  Navigate to Microsoft 365 Defender https://security.microsoft.com. Click to expand Email &amp; collaboration select Policies &amp; rules Select Threat policies. Under Policies select Anti-phishing. Select the Office365 AntiPhish Default (Default) policy and click Edit protection settings. Set the Phishing email threshold to at least 2 - Aggressive.  Under Impersonation&bull; Check Enable mailbox intelligence (Recommended).&bull; Check Enable Intelligence for impersonation protection (Recommended). Under Spoof&bull; Check Enable spoof intelligence (Recommended).   Click Save.  To create an anti-phishing policy using PowerShell:  Connect to Exchange Online service using Connect-ExchangeOnline. Run the following Exchange Online PowerShell command:  New-AntiPhishPolicy -Name ""Office365 AntiPhish Policy"""
"mdo_atpprotection","Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",,"MDO","5","High",,"M365 Standard-Lizenz","Ensure that the following global tenant setting for &lsquo;Safe Attachments&rsquo; is enabled:  Turn on the Defender for Office 365 for SharePoint, OneDrive, and Microsoft Teams  For detailed implementation instructions, see Turn on Safe Attachments for SharePoint, OneDrive, and Microsoft Teams - Office 365 | Microsoft Docs."
"mdo_autoforwardingmode","Set automatic email forwarding rules to be system controlled",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned outbound anti-spam policy with the &lsquo;Automatic forwarding rules&rsquo; option set to recommended values which is &ldquo;Automatic – System-controlled&rdquo; or to &ldquo;Off - Forwarding is disabled&rdquo;, by either updating your existing policies or creating new ones."
"mdo_blockmailforward","Ensure all forms of mail forwarding are blocked and/or disabled",,"MDO","5","Unknown",,"M365 Standard-Lizenz","NOTE: In this control, remediation is carried out in two stages - Step 1 is manual and will not be monitored automatically by secure score, whereas Step 2 is monitored automatically: STEP 1: Transport rules To alter the mail transport rules so they do not forward email to external domains, use the Microsoft 365 Admin Center:  Select Exchange to open the Exchange admin center. Select Mail Flow then Rules. For each rule that redirects email to external domains, select the rule and click the 'Delete' icon.  To perform remediation you may also use the Exchange Online PowerShell Module:  Connect to Exchange Online user Connect-ExchangeOnline. Run the following PowerShell command:Remove-TransportRule {RuleName} To verify this worked you may re-run the audit command as follows:Get-TransportRule | Where-Object {$_.RedirectMessageTo -ne $null} | ft Name,RedirectMessageTo  STEP 2: Anti-spam outbound policy Configure an anti-spam outbound policy:  Navigate to Microsoft 365 Defender https://security.microsoft.com/ Expand E-mail &amp; collaboration then select Policies &amp; rules. Select Threat policies &gt; Anti-spam. Select Anti-spam outbound policy (default) Click Edit protection settings Set Automatic forwarding rules dropdown to Off - Forwarding is disabled and click Save Repeat steps 4-6 for any additional higher priority, custom policies."
"mdo_bulkspamaction","Set action to take on bulk spam detection",,"MDO","3","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;Bulk complaint level (BCL) met or exceeded&rsquo; option set to &ldquo;Move message to Junk Email folder&rdquo;, by either updating your existing policies or creating new ones."
"mdo_bulkthreshold","Set the email bulk complaint level (BCL) threshold to be 6 or lower",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;Bulk email spam action&rsquo; option enabled and the &lsquo;Bulk email threshold&rsquo; option set to 6 or lower, by either updating your existing policies or creating new ones."
"mdo_commonattachmentsfilter","Ensure the Common Attachment Types Filter is enabled",,"MDO","5","High",,"M365 Standard-Lizenz","Update your existing policies or create new ones to ensure that all users have an assigned anti-malware policy with the &lsquo;Enable common attachments filter&rsquo; option turned on ."
"mdo_connectionfilter","Don't add allowed IP addresses in the connection filter policy ",,"MDO","1","Unknown",,"M365 Standard-Lizenz","1. Open Anti-spam policies page in Microsoft 365 Defender portal  2. Remove all allowed IP addresses from the default connection filter policy"
"mdo_enabledomainstoprotect","Enable impersonated domain protection",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with &lsquo;Enable domains to protect&rsquo;, &lsquo;Include domains I own&rsquo; and &lsquo;Include custom domains&rsquo; options enabled, by either updating your existing policies or creating new ones.                     We recommend adding sender domains that you frequently interact with, even if you don't own them."
"mdo_enablemailboxintelligence","Ensure that mailbox intelligence is enabled",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable mailbox intelligence&rsquo; option enabled, by either updating your existing policies or creating new ones."
"mdo_highconfidencephishaction","Set action to take on high confidence phishing detection",,"MDO","5","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;High confidence phishing message action&rsquo; option set to &ldquo;Quarantine message&rdquo;, by either updating your existing policies or creating new ones."
"mdo_highconfidencespamaction","Set action to take on high confidence spam detection",,"MDO","5","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;High confidence spam message action&rsquo; option set to &ldquo;Quarantine message&rdquo;, by either updating your existing policies or creating new ones."
"mdo_mailboxintelligenceprotection","Ensure that intelligence for impersonation protection is enabled",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with &lsquo;Enable mailbox intelligence&rsquo; and &lsquo;Enable intelligence for impersonation protection&rsquo; options enabled, by either updating your existing policies or creating new ones."
"mdo_mailboxintelligenceprotectionaction","Move messages that are detected as impersonated users by mailbox intelligence",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable mailbox intelligence&rsquo; and &lsquo;Enable intelligence for impersonation protection&rsquo; options enabled by either updating your existing policies or creating new ones.               For those policies, ensure that the &lsquo;If mailbox Intelligence detects an impersonated user&rsquo; option set to &lsquo;Quarantine the message&rsquo; or &lsquo;Move message to the recipients’ junk email folders&rsquo;."
"mdo_phishthresholdlevel","Set the phishing email level threshold at 2 or higher",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Phishing email threshold&rsquo; option set to 2 or 3, by either updating your existing policies or creating new ones."
"mdo_phisspamacation","Set action to take on phishing detection",,"MDO","5","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;Phishing message action&rsquo; option set to &ldquo;Quarantine message&rdquo;, by either updating your existing policies or creating new ones."
"mdo_quarantineretentionperiod","Retain spam in quarantine for 30 days",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;Retain spam in quarantine for this many days&rsquo; option set to 30, by either updating your existing policies or creating new ones."
"mdo_recipientexternallimitperhour","Set maximum number of external recipients that a user can email per hour",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned outbound anti-spam policy by setting the &lsquo;Restrict sending to external recipients (per hour)&rsquo; option to a recommended values which is 500 or lower, by either updating your existing policies or creating new ones."
"mdo_recipientinternallimitperhour","Set maximum number of internal recipients that a user can send to within an hour",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned outbound anti-spam policy with the &lsquo;Restrict sending to internal recipients (per hour)&rsquo; option set to recommended values which is 1000 or lower, by either updating your existing policies or creating new ones."
"mdo_recipientlimitperday","Set a daily message limit",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned outbound anti-spam policy with the &lsquo;Maximum recipient limit per day&rsquo; option set to recommended values which is 1000 or lower, by either updating your existing policies or creating new ones."
"mdo_safeattachmentpolicy","Ensure Safe Attachments policy is enabled",,"MDO","5","Unknown",,"M365 Standard-Lizenz","To enable the Safe Attachments policy:  Navigate to Microsoft 365 Defender https://security.microsoft.com. Click to expand E-mail &amp; Collaboration select Policies &amp; rules. On the Policies &amp; rules page select Threat policies. Under Policies select Safe Attachments. Click + Create. Create a Policy Name and Description, and then click Next. Select all valid domains and click Next. Select Block. Quarantine policy is AdminOnlyAccessPolicy. Leave Enable redirect unchecked. Click Next and finally Submit."
"mdo_safeattachments","Turn on Safe Attachments in block mode",,"MDO","8","High",,"M365 Standard-Lizenz","Ensure that all users have an assigned &lsquo;Safe Attachments&rsquo; policy in Block mode by either updating your existing policies or creating new ones."
"mdo_safedocuments","Turn on Safe Documents for Office Clients",,"MDO","5","High",,"M365 Standard-Lizenz","Ensure that the global tenant settings for &lsquo;Safe Attachments&rsquo; are configured as follows:  &lsquo;Turn on Safe Documents for Office clients&rsquo; should be Turned On &lsquo;Allow people to click through Protected View even if Safe Documents identified the file as malicious&rsquo; should be Turned Off"
"mdo_safelinksforemail","Create Safe Links policies for email messages",,"MDO","9","High",,"M365 Standard-Lizenz","Ensure that all users have an assigned Safe Links policy, by either updating your existing policies or creating new ones, with the following settings configured:  Select the action for unknown potentially malicious URLs in messages:&nbsp;On - URLs will be rewritten and checked against a list of known malicious links when user clicks on the link. Apply Safe Links to email messages sent within the organization: Select this setting to apply the Safe Links policy to messages between internal senders and internal recipients.  For detailed implementation instructions, see:  Use the Microsoft 365 Defender portal to create Safe Links policies | Microsoft Docs Use Exchange Online PowerShell or standalone EOP PowerShell to configure Safe Links policies | Microsoft Docs  &nbsp;"
